,AAPL,MSFT,NVDA,AMZN,META,GOOGL,LLY,JPM,TSLA,UNH,V,XOM,AVGO,MA,JNJ,PG,COST,HD,MRK,ABBV,CVX,KO,WMT,PEP,ADBE,CRM,AMD,NFLX,BAC,TMO,ACN,MCD,CSCO,ABT,WFC,LIN,DHR,TXN,NEE,PM,ORCL,DIS,QCOM,RTX,AMGN,BMY,HON,UNP,IBM,COP,SPGI,CAT,INTU,GE,LOW,MS,GS,AXP,SBUX,AMAT,ADI,GILD,MDLZ,REGN,C,MMC,TJX,CI,DE,BLK,ISRG,SYK,VRTX,ZTS,CB,MO,SO,EOG,BSX,NOC,PGR,USB,ITW,CME,DUK,APD,MCO,FDX,TGT,HUM,CL,EQIX,AON,NSC,EMR,ETN,MMM,PLD
2024-10-07,-0.637917553610979,-0.6919119973095001,-2.5183439985578224,-1.112741329630873,-1.2194822906991347,-0.8649645396772468,-0.5489193908305536,-0.2376555264897414,-1.8249343651276986,0.24297373577889314,-0.07483912564371711,0.05327431526828284,-2.2307766967657527,-0.1645066900849022,0.3309381373060044,0.3129645533047856,-0.4475348962738994,-0.43826339100122264,0.13566584209575197,0.2229985814847168,-0.09439179251912991,0.28788326088517585,0.009391002633005793,0.30250677938875764,-0.8549534239965734,-0.97675534961875,-2.1589950763612333,-0.9299011787409959,-0.380535873568766,-0.27182725608314023,-0.34568741348131293,0.1224184338089874,-0.2560567309453743,0.19976178794806151,-0.436407336467238,-0.08594154742398664,-0.3561120716420598,-1.057878852171392,0.04617322575914019,0.16510468312750215,-1.0279496147648273,-0.4879138768905867,-1.8613602272721803,0.06355351904407612,-0.21909574002415103,0.07802917720681588,-0.1900345535744542,-0.11545349008277049,-0.2895363068872639,-0.12580654352205695,-0.2335876532695371,-0.8814890226625245,-0.8977771833043501,-0.8598073607507716,-0.42168226212842896,-0.5225410742749885,-0.535520876941027,-0.5131566921558223,-0.7160410093433958,-2.1122679229734884,-1.2826113461787363,0.18593995923603387,0.21311311940054684,-0.20749577691747656,-0.4930791274313781,0.13601650960463857,-0.1914297356610622,0.05150773528209862,-0.3363347579497754,-0.4912311997390272,-0.716726935844386,-0.22304625458791413,-0.196958669892667,-0.3829722681944258,0.17916291794402578,0.20686870974709823,0.2871236772234067,-0.1353050459643246,-0.21930748502018713,0.2726023122311331,0.3038929370480125,-0.5672786877293696,-0.1736801501956996,0.22635518525716972,0.3115266437026662,-0.1531014732535837,-0.2534123342071847,-0.5119998553148372,-0.4285833557801561,0.10838766542151512,0.28952396568407573,-0.3764697762124956,0.11648221177238083,-0.3213008568384864,-0.7304823815002659,-1.1652485361394027,-0.4470641529282346,-0.47958507768804204
2024-10-08,-0.631527417293301,-0.6870953425733319,-2.519434863614425,-1.1037883914775604,-1.212900246632508,-0.8579148315747128,-0.5506678021466536,-0.23662477887872754,-1.813893190064888,0.2459289855540115,-0.07101651074247636,0.052284204054896324,-2.2251557234143493,-0.1610290383746042,0.3317490491159912,0.3151725918733878,-0.44400786787713653,-0.4372094230410722,0.13818521226371985,0.223854345477841,-0.09487097953162141,0.29156776813496116,0.01512324964046833,0.3031041470036448,-0.8446170472109268,-0.9725641013021333,-2.155922493618778,-0.9223205674725451,-0.37872191813460393,-0.27142833413958056,-0.34153367351903335,0.12468791245015876,-0.2546533987296535,0.1982113071635633,-0.43627240727985545,-0.08318821326757447,-0.35434798768370046,-1.054669557585759,0.056607434788233275,0.16560477207032295,-1.0249391686969886,-0.4802148322992516,-1.8558726695196623,0.06375862141494146,-0.21697249021642698,0.08026253263997608,-0.18918330447964288,-0.11317900530045011,-0.2898505429515289,-0.1259659231610715,-0.23031856302716708,-0.8807227085402162,-0.8933068054238815,-0.8565945741926205,-0.4215390936369253,-0.5210236941727899,-0.5341064419244389,-0.5100213965092075,-0.7137940922550321,-2.1071170639659793,-1.2789817143520061,0.1863376848732401,0.21447234899873174,-0.20306427962662807,-0.4918363222159696,0.1385667976383224,-0.18566231996089436,0.05265139084617973,-0.3346952569832191,-0.4880867395644233,-0.7101009309967703,-0.2184182554659375,-0.19296211146334918,-0.3789362576682331,0.19021402919475291,0.20775295039730177,0.2908425980923651,-0.13698343703632987,-0.21819623096352728,0.2737314645224217,0.31319381166426846,-0.5649064397327446,-0.1711633468363467,0.22912140872449804,0.3193438973202174,-0.17537251368847512,-0.2511851610343586,-0.5110061530965189,-0.4216900245614716,0.1113739673562571,0.29058847538090415,-0.37390615106006986,0.11925998287519117,-0.31669387898665713,-0.7317100809901034,-1.164545901536403,-0.4451376275352188,-0.47414917197501466
2024-10-09,-0.6267083058937123,-0.6777888732307935,-2.5213492441404006,-1.1020569257741415,-1.2022880586641502,-0.8530540019753853,-0.530820591887966,-0.23099174462583666,-1.8226062105553336,0.25550202884133244,-0.06801638847036076,0.041309661277740696,-2.2241863457538655,-0.1566150492154075,0.3353158285385222,0.31811186986399603,-0.45741399888352524,-0.4375372487041812,0.14014959567865584,0.22697792836241285,-0.10194791870197091,0.3003719816203864,0.005905287672198113,0.3067526417489678,-0.8377394203213745,-0.9634314654465201,-2.1470806920109866,-0.9146153455474032,-0.3819585592678353,-0.2733925997939233,-0.33891381934754033,0.11678181668190077,-0.25215547803727295,0.20346810475832905,-0.434461829164979,-0.07801399251086524,-0.3561403905754717,-1.0548662315079962,0.06424380133005286,0.16682892918930597,-1.0224128543955329,-0.469453593653834,-1.863079871820986,0.06465016131694597,-0.21401129292697282,0.08155060775344296,-0.17570744665807042,-0.1093247799478117,-0.2904358617020446,-0.12054535358608764,-0.22669771732877608,-0.8783879422394226,-0.8802798699644911,-0.8496097573157488,-0.42419094799619456,-0.5172311140131486,-0.5348274673140048,-0.507890811015333,-0.7154745577686735,-2.1164752923353647,-1.2806191382276613,0.18795269678117282,0.20140434811650954,-0.20057598249585118,-0.4860777222431241,0.14436631958925733,-0.18213434087300906,0.058552165800157,-0.3340127359730774,-0.4847496298393081,-0.7038270330531405,-0.21709942971297888,-0.1848411764481783,-0.37045163803618825,0.1883341008309923,0.2087593556477786,0.29510598764814094,-0.13053332528633688,-0.21492418111398048,0.2784713862421282,0.31607031453198947,-0.5697554285381395,-0.16754278284571014,0.24167179240801132,0.32967124008512855,-0.1751512492910394,-0.24616516278245304,-0.516503815118714,-0.4247465958995922,0.12569634821978712,0.29412838709535427,-0.37450944759002136,0.12389405986944879,-0.31718668891380336,-0.730480533789441,-1.154295016302152,-0.44610843150997015,-0.4783117207951622
2024-10-10,-0.6273159817470534,-0.6788183568479443,-2.5477058149062985,-1.1096737132056878,-1.2068031010955425,-0.8555895291743286,-0.529251390694178,-0.23516741117992618,-1.8370747325945815,0.2583817815655576,-0.07053853424574841,0.061226764531794695,-2.235300114155081,-0.16308085745790526,0.3406500983751771,0.3168453974973857,-0.46084515907729257,-0.43661685233321446,0.14390524074562566,0.23098866954154282,-0.08693298902482897,0.29886696758216846,0.002633386292360972,0.31215411158012696,-0.8406574315167362,-0.9711098102319723,-2.1645790626932686,-0.9160743728413603,-0.38058916861699926,-0.2787066061137997,-0.34238681848829805,0.12083961421644207,-0.24941040109784618,0.20341978799461524,-0.4384106071536519,-0.07882414799562379,-0.35620715796915436,-1.0643545515115551,0.053012815132689496,0.1678568928079939,-1.0294821799348204,-0.4612499430148464,-1.8731164618327876,0.09010353208708112,-0.20771497277544843,0.08142959123286242,-0.17239460917891666,-0.10532762943710662,-0.29364323864314573,-0.08922966689589745,-0.22547831754712586,-0.874748494166151,-0.8854894647684255,-0.8637697105421496,-0.4248989830351046,-0.5250383910000839,-0.5399419920280217,-0.5149690912235334,-0.7217274648579066,-2.1334411480576607,-1.2929484430850953,0.19098484751944297,0.2061189752276347,-0.2058622253934548,-0.4885902572560868,0.14385939036491216,-0.1831707700418046,0.06110330229715961,-0.3302692290504557,-0.49337040486958916,-0.7127562925729745,-0.21749096069221716,-0.19587471961594902,-0.37689617661040087,0.19124937346393636,0.217840733411804,0.3047725831328781,-0.10075637693499828,-0.2147508884845283,0.3453163673888273,0.3184305002248801,-0.5724838601928192,-0.17060986996547367,0.2535163561658933,0.3398102232341287,-0.17054278251578878,-0.2466551253757249,-0.5255014008283224,-0.42517461271290935,0.13156676947147053,0.2942100181123417,-0.3716734767607336,0.12500368988432597,-0.30759939077150134,-0.7313930254409269,-1.1553214464978319,-0.4466021598635541,-0.47899175895431495
2024-10-11,-0.6276442802998135,-0.6792692672450912,-2.546731964727901,-1.1089859184982678,-1.2072181247379137,-0.8556577867224444,-0.5294637727050054,-0.23523575073140351,-1.836978731791464,0.2587520218096047,-0.07014770331004706,0.061479018217697294,-2.2355178284226733,-0.16283821925956907,0.34052696074661265,0.317033245177093,-0.46174599981410147,-0.43705228187982315,0.14310700725799747,0.2306932128540095,-0.08659989448933976,0.2993171697357485,0.002352544859102625,0.31296231850744943,-0.8393269191253125,-0.9708569360920781,-2.1661851224200865,-0.9173251318137391,-0.3800400966272731,-0.2792733812463531,-0.34279187650796883,0.121030965226337,-0.24947438454123344,0.20349091156983745,-0.43824040298037287,-0.07839949774521855,-0.3567901709446123,-1.0648806165928124,0.054793254835000874,0.16808733389755165,-1.0306231168303168,-0.46151307074294134,-1.8736134759023477,0.08963118903560777,-0.20807171147799708,0.08085844453914845,-0.17251407475931688,-0.10474905831874856,-0.2941634142742158,-0.08921771512727537,-0.22595295598841392,-0.8745476134300274,-0.8852715083808005,-0.8639544363870262,-0.4254234091087044,-0.5255384745236295,-0.5400155990667714,-0.5148395789659158,-0.7226870947275714,-2.1334955796407233,-1.2930524737072482,0.1904286320939155,0.2060436843577447,-0.20650292168676915,-0.48865991867057196,0.14291513031682537,-0.18396114299796673,0.061887336617775054,-0.3294711682880782,-0.4936332263747441,-0.7132323583457706,-0.2166002726792269,-0.19444748986628782,-0.3766744714360988,0.19133711741260598,0.21694871976035157,0.304525859157394,-0.10043176112317573,-0.2142347298769645,0.34419586740142066,0.31815692576343413,-0.5721276140075239,-0.17081494655067211,0.2534821660865329,0.34088444413062025,-0.17000282879175765,-0.24680630821255262,-0.5254405723114102,-0.4233582981691274,0.13304503963413003,0.2931932015638936,-0.37175051221595046,0.12390017194764268,-0.3065420366054441,-0.7312424828698149,-1.1556905742688768,-0.44679145659917036,-0.47898438784253944
2024-10-14,-0.626561562174577,-0.6778244897823985,-2.5450824578459703,-1.1073235749991026,-1.205611148259299,-0.8536022752410632,-0.5237729004611635,-0.23685481260522423,-1.834668150323311,0.2587466474275756,-0.07094625773193967,0.0555352022851568,-2.2331266211811127,-0.16361194516537916,0.3382248345283322,0.3146101795741642,-0.4610322906505273,-0.4382694103180211,0.14277518102616035,0.23117809178058954,-0.09207754724456146,0.2981954266341187,0.002527298099243391,0.3109068183687682,-0.833918953915946,-0.9712712118235687,-2.169511997625891,-0.9208756687024942,-0.3824492833532089,-0.28086818947366404,-0.3422424189166699,0.12046711046782951,-0.2508003891268672,0.1952441862958094,-0.44152874366913275,-0.07908410908310078,-0.3591606662877438,-1.066452789990524,0.06018770280474258,0.16625130470482896,-1.0310078231196818,-0.4625860522476613,-1.8768637223674032,0.08899166956734823,-0.2019495646360744,0.0817915789019354,-0.17223855847846206,-0.10306943268955514,-0.293357294825853,-0.08920709683640544,-0.2257879053912454,-0.8759838531424635,-0.8851973349171594,-0.862888655815964,-0.42576546280367555,-0.5293565563418421,-0.5424691904874372,-0.5156573162654563,-0.7259597240154518,-2.1341447469384347,-1.2952187624119202,0.19239081275820474,0.20452309468929403,-0.20718293206136235,-0.4902799569331317,0.14285579968111103,-0.18351988760836097,0.06330809738116232,-0.3308289594815918,-0.4954259300673406,-0.7225462189018446,-0.22550067859880368,-0.1930996794217349,-0.37567847010637667,0.19135542307082168,0.21706753343499025,0.3057836659552167,-0.09978193212587544,-0.2236085525376864,0.34701089187158746,0.3194673627219644,-0.5742294388401811,-0.17045992333762325,0.2542324684723276,0.34220762353621886,-0.16878198149026913,-0.24581514050734854,-0.5266013673669077,-0.42538273624347517,0.13006639758840324,0.29137056532121275,-0.36869628716809444,0.12463713624546524,-0.3065944066412225,-0.7309551722294689,-1.1550986850165605,-0.4481765970682819,-0.47697884529695483
2024-10-15,-0.6279186043254423,-0.6778970975511778,-2.54631852094797,-1.1068804621121568,-1.2045292906917926,-0.8534593205626934,-0.5239040450278367,-0.2361808776750913,-1.8340376273431038,0.25778957313423506,-0.07188402571350476,0.05539227668420597,-2.2354070220538795,-0.16410616965011704,0.33813748139720834,0.31398939015914207,-0.4605986117999091,-0.43750233088759244,0.14277210252602943,0.23061874505089502,-0.09229901724239417,0.29873160488465095,0.002295289633220418,0.3123704619482922,-0.8371760172131779,-0.9715205663923345,-2.1683987378569007,-0.9186235726700345,-0.3818001046292116,-0.28014979878834423,-0.34108976043062816,0.12078495183388603,-0.2510334547005468,0.19615205234654615,-0.4426901229078079,-0.07929725552360932,-0.35713231604398477,-1.066462779468625,0.06024987968218231,0.16738351065105356,-1.0305107299051404,-0.46272512229592716,-1.8801153072342287,0.08891081231241127,-0.20138450583307577,0.0816329008850948,-0.1713938459072964,-0.103338050497431,-0.29269894485544196,-0.0891889577335695,-0.22520437937983612,-0.873510143627746,-0.8853842307342991,-0.8618119763707858,-0.42467477548135346,-0.5293369879890899,-0.5423417290952189,-0.5152879469326045,-0.7249032603991056,-2.138274986380955,-1.2955759597002279,0.19257871855049502,0.20677157240643146,-0.20716500585269285,-0.4902722693300531,0.142884583470494,-0.18404858994775652,0.06288596075125401,-0.32894829722180163,-0.4945669845043777,-0.7188067509850925,-0.22448399821785828,-0.19390243834774468,-0.37553778417018696,0.19135585871282518,0.21769952185199842,0.3067060190051487,-0.10006185778330548,-0.22059746306323982,0.34579974479232645,0.3206759279638434,-0.5747617489213499,-0.1697946270540514,0.2525505281883083,0.3432097036100483,-0.1683034129666755,-0.24504853769560442,-0.5264398476615518,-0.426048855516561,0.1262636897118608,0.2903221767839466,-0.3671229356498979,0.12461992875480118,-0.3071274075938117,-0.7304696225824331,-1.1561824975495405,-0.44728499196030513,-0.475349377451781
2024-10-16,-0.6073606957276989,-0.6669609813864064,-2.5448238928536737,-1.086530922461471,-1.1889064823084161,-0.8358331523307522,-0.5316513796897664,-0.23208174146877328,-1.7981628894383612,0.17837576109028114,-0.07610964963675522,0.023222919081709727,-2.228146544968086,-0.16054448997592305,0.3454626273243916,0.31226847056677254,-0.45046631496694306,-0.43062870921672003,0.1542697035895402,0.2160720272357373,-0.11654015519291176,0.2926596986353526,0.015039549385879994,0.30415602232082856,-0.8234759789748028,-0.9659410757506744,-2.1754875371919415,-0.9122340638422913,-0.3714811657667759,-0.28110345824035926,-0.3252570949460113,0.126748081638394,-0.24994992538454186,0.18616567211334434,-0.42879056537125887,-0.07307590762402197,-0.34846025606831427,-1.0850756797105303,0.0526870067516142,0.1655620247124979,-1.024211294310032,-0.4625094962559732,-1.8668967306093533,0.08859540943995507,-0.19691706421920385,0.08122843226375488,-0.1702230895661115,-0.10022015443199155,-0.29548359651731243,-0.1258464253188487,-0.22032326069678476,-0.8728416712339263,-0.8677146932484884,-0.8570660804547112,-0.4146469562129222,-0.5223549794448956,-0.5355033048796786,-0.506041639747457,-0.7108663764203612,-2.194629499404901,-1.3125487620817484,0.19527468655571395,0.21753040519503752,-0.20258469837213464,-0.528200303966114,0.13431290543384564,-0.16982780690786858,0.050447680072453926,-0.3355910313205484,-0.47256723989665783,-0.7288584900151114,-0.22581877124347977,-0.1936473599413474,-0.37102003376833903,0.18217012459376833,0.21269014053476543,0.30732894027072294,-0.13169709733626894,-0.2289901442710338,0.3243464849170361,0.3017169006404346,-0.5685389981288429,-0.16665062611401146,0.2510058751813314,0.351077130558128,-0.15803417666404468,-0.22708062046240776,-0.5182648381037648,-0.4066980726232531,0.091370587140134,0.2890785277383794,-0.34941184970318306,0.11981833568993408,-0.30121553372055127,-0.7436429397782336,-1.152395147251064,-0.4416643426104092,-0.4612273915489057
2024-10-17,-0.6071407594616707,-0.6643985410112201,-2.54657277564235,-1.0833322653799944,-1.1850157695721348,-0.8340642971012523,-0.5303136412255045,-0.2329489054226723,-1.7977849399754315,0.1758539860606117,-0.07690781377962268,0.023098365212704645,-2.2261966076741624,-0.16049478808040504,0.3462076731003973,0.31444102236777777,-0.4486310356824054,-0.42850611353715173,0.1552987292459323,0.21584048121274751,-0.11578417356980063,0.2940897188397741,0.016726167798016535,0.3059934172767428,-0.8223823957733404,-0.9640538027125932,-2.17423323556746,-0.9100705317543133,-0.37166187022111796,-0.278189492654445,-0.32436134909103154,0.12789450116599682,-0.2522927104620355,0.18729277431637745,-0.4274818303841293,-0.07315579659735959,-0.3465540103258648,-1.0843494209487874,0.05067576107337224,0.1667373686093867,-1.024463287097367,-0.4622757308636422,-1.8639307899716102,0.08931163895152504,-0.19461923383181975,0.08236091784222889,-0.16861036693173703,-0.09866071068878257,-0.29516605165044973,-0.12523484641047825,-0.21891464399381877,-0.8727904001777895,-0.8646565244386861,-0.8587543840805301,-0.4135088175884829,-0.525947226952523,-0.5343872061469604,-0.505911694291606,-0.7077021626802467,-2.1932077206911087,-1.3122133942524183,0.1977014454023038,0.22033571485089498,-0.20128590056218248,-0.5325431371791596,0.13498934699198156,-0.1684502101113383,0.0519487878213506,-0.3329963562506852,-0.47161441072695254,-0.7284607767812957,-0.22262075697396952,-0.19299608418332567,-0.37133304638764947,0.18294037276710956,0.21308655073267185,0.3082865287524083,-0.13056358106358318,-0.22758015305320548,0.3234135842504011,0.30269894683200593,-0.5704168183956471,-0.16512767531824565,0.2498368312014291,0.35074536889038715,-0.15807808659738945,-0.22573210225623094,-0.5171392115118718,-0.4069841017987665,0.09812817764294697,0.2921239104814636,-0.3479072697262305,0.120540761003524,-0.2964850310151983,-0.7422752801321578,-1.151433189714926,-0.44013598363076056,-0.463266179823651
2024-10-18,-0.6072410817815621,-0.6642774264703462,-2.547572521293043,-1.0834391564755912,-1.1840615706536473,-0.8316890041172272,-0.5303946823445088,-0.23319618186025237,-1.7967079897651617,0.17702239017260302,-0.07801813658721919,0.023865453429819373,-2.2291728642968227,-0.16019334570394927,0.3456984045942646,0.314520699412534,-0.44782519318882597,-0.42732482267170496,0.1561170254634246,0.21760754981441435,-0.11764810150960828,0.29573488143720483,0.017499167765754116,0.3056569212630777,-0.8200602283348853,-0.9634500601714667,-2.1736226457539285,-0.9070224635802253,-0.37001167414731584,-0.27997272897638414,-0.3249231846147552,0.12731745687516022,-0.25231565988788146,0.18724790911361067,-0.4279276254952019,-0.0734611942005248,-0.3481097248425955,-1.0821749179546252,0.051748968018346865,0.16773651647957352,-1.0244560251291865,-0.461572058135683,-1.8622534004334392,0.08999722185152266,-0.19458024377613284,0.08291710730390864,-0.16881335573575224,-0.09497251596806651,-0.29412109356428123,-0.12648724137175166,-0.21609995926149667,-0.8723775540342746,-0.8643247056924426,-0.8581480690085584,-0.4118767025489935,-0.524888299400098,-0.5341556947136343,-0.5071239705099009,-0.7069507063383664,-2.1908656808780447,-1.3114896515000818,0.19718629092030937,0.22222781147044804,-0.20003506329126267,-0.5313489441142967,0.1353803681281631,-0.16806117674511944,0.05394485988893571,-0.33138322630564965,-0.4694082475702651,-0.7269870995677418,-0.2212970916045602,-0.19603638799726533,-0.36886561192559203,0.17921268852635547,0.21446137235738189,0.30755910038366113,-0.13108801214072682,-0.22614242407275487,0.32421845567945146,0.30528170425515966,-0.5701483246558344,-0.16471188916743593,0.24945143322150704,0.34969473119470756,-0.15842451507608804,-0.22436210315111998,-0.5180448951520011,-0.40379268177321753,0.09185719931136146,0.2930303434425392,-0.3493317525430785,0.12039197779153121,-0.2922769298447952,-0.7418424915460785,-1.15368610213582,-0.43881101952992446,-0.45912644427691857
2024-10-21,-0.6069996686316359,-0.6636468769494002,-2.5383647731848984,-1.0775465953195174,-1.178076988378711,-0.8292449411347974,-0.5301610645483326,-0.22976870776508176,-1.7845575236615419,0.1771255121350644,-0.07285648576457887,0.019924279937975596,-2.2319448674536684,-0.1537030447613767,0.35308798832238864,0.30708522562138246,-0.4486148989239291,-0.42102070308048806,0.16460503639034996,0.2181438151175954,-0.12017420466573321,0.2960167205896986,0.01743597966339325,0.3028390503930795,-0.8200185300265768,-0.9576345226262601,-2.1675684092102117,-0.912424262253812,-0.3654022103701125,-0.26882380749950396,-0.32095861502173784,0.12096104657247914,-0.25239575445921375,0.17444961119679198,-0.4243630114224712,-0.06493313367250404,-0.33839169778141964,-1.0786941234200904,0.0574678897237667,0.16918898432365861,-1.0224544360604493,-0.45739560986958294,-1.8613452763796081,0.08948713317918267,-0.19380399357520892,0.08596183589397494,-0.16518363406641645,-0.08769646035460184,-0.29251646438778606,-0.1293302797191833,-0.21067034131577242,-0.8570827475204822,-0.8596797620001237,-0.8510888460053749,-0.4044083368217354,-0.5046210628883664,-0.5262392235992817,-0.4970526115950452,-0.7086932799238268,-2.1937672917825255,-1.3114742249392637,0.2020292131565583,0.2190098267721095,-0.19493745249270045,-0.5235532580799674,0.1393608506446334,-0.16754259500685284,0.05891822876728906,-0.32557684100761863,-0.4600441295667513,-0.7398646705323336,-0.22618504438006576,-0.18678839134798,-0.3619837923571033,0.18177302195092288,0.21617032709580378,0.3105998889097063,-0.13446893722912925,-0.22956529322353839,0.323221778724904,0.3063642702632203,-0.5542781647064278,-0.15125592234126922,0.25031739565178845,0.35366638272507617,-0.15119431306223716,-0.21711945055016002,-0.5130085134713805,-0.3977875533496432,0.0894865119604018,0.2892546694033157,-0.34609968402146113,0.12365728524707371,-0.28758703740796726,-0.7352368642578898,-1.140456700410356,-0.4302302705639549,-0.44818145104282775
2024-10-22,-0.6068830187565372,-0.6637931841839497,-2.5382137280965447,-1.0776087781346109,-1.1774153578695725,-0.8291819589221574,-0.5288657277834434,-0.22947942885474615,-1.7804633020159144,0.1775138324659812,-0.07210539171090795,0.01991745960331219,-2.2309248921473896,-0.15304544870601766,0.35327322770847586,0.30740208053070667,-0.4478394581079442,-0.4203894225749944,0.16535822175138257,0.21935380109364613,-0.12023787759210028,0.2958667148776764,0.01774357529011325,0.30327913681711194,-0.819906415108189,-0.9583449594326595,-2.167687387169488,-0.9194816205205159,-0.3647287298290015,-0.26899247426354955,-0.3207985990323873,0.12061425549278548,-0.2520078393898926,0.17460155459001142,-0.42390235934503373,-0.06471756538056478,-0.3388735212474181,-1.0783930261976686,0.0582874779403513,0.17046176565446464,-1.0224236760013796,-0.45661570542313673,-1.8614267017892872,0.08980690525537494,-0.19327880846360496,0.08630099721498398,-0.16485290034707442,-0.0885848536897706,-0.2917961518734072,-0.12927315623646618,-0.21030952436354136,-0.8559345056629969,-0.8591849729517801,-0.8507276986872315,-0.40362252305382673,-0.5033280897471106,-0.5256986126859466,-0.4963492570680183,-0.7090105641398685,-2.1915612085627045,-1.3107781969891856,0.20276436163350517,0.21903754618206628,-0.1939254881939493,-0.5229964174161801,0.13910929923265244,-0.1671549126988305,0.059292465873093114,-0.3254620372206952,-0.4603724149878582,-0.7394278530504669,-0.2258289027396411,-0.18638662524440086,-0.3615328034610733,0.1828290761237409,0.21677409478090007,0.31080329173377663,-0.1346150414321601,-0.22932937098595357,0.3233348044246785,0.30685602912823134,-0.5533355585537779,-0.15110760205801343,0.25074659442178665,0.35397167211110114,-0.15071866433286565,-0.21668939672740298,-0.5128952196561362,-0.39689818997869564,0.08934424482362067,0.2892822648111689,-0.3442631688679172,0.12450051111711408,-0.2867813969463236,-0.7349616289074568,-1.1398392283449605,-0.4294393966281479,-0.447312789554363
2024-10-23,-0.6023491365741086,-0.656172380146818,-2.5481654193312373,-1.0690976875720737,-1.1759812119137827,-0.8247291309003282,-0.5251619005549987,-0.21870554539701176,-1.7724759796319502,0.1849014786024398,-0.07236533341639323,0.033106536115012485,-2.239853313221554,-0.14844105479219558,0.35447747780889843,0.31178340369717256,-0.4342617643708895,-0.424760234744226,0.15227742624824184,0.22084152543168203,-0.11218356827711656,0.29647492838483563,0.030127481044015192,0.3081841254809803,-0.8111697500644997,-0.9533276797867826,-2.187665259470016,-0.9272961780130724,-0.3482586666811061,-0.26595926473612186,-0.3118532698795163,0.12284923979734752,-0.2491123723228596,0.16573013790422558,-0.4094693054898225,-0.05823159534498241,-0.343773207181708,-1.075396218667812,0.064885102536676,0.17772600812344322,-0.9881834015556115,-0.45539871317315533,-1.8573165396354743,0.1038042447316794,-0.18869932072371076,0.08959330399963628,-0.1616777226094113,-0.09157285863070938,-0.2887748216372135,-0.11810720281385377,-0.20031263665044324,-0.8575044770331314,-0.848805094937346,-0.8677975020934108,-0.40978578859205184,-0.5089422441870507,-0.5313121307785604,-0.4616043483766398,-0.7131801503800751,-2.2115078221639926,-1.3144273569488132,0.21456840072199615,0.22493107531783024,-0.1963791916735718,-0.5153813304291263,0.1526394328323213,-0.16331021134194626,0.06601074497264392,-0.31725009556892253,-0.4551639439664127,-0.7290996866401636,-0.2208879513585513,-0.1832042689908681,-0.3607024172859449,0.19327363036487027,0.22139499538351232,0.3226026695943555,-0.12166201532194187,-0.22363019054437325,0.3293966482486496,0.3219234342330683,-0.5189433132868453,-0.1490642381664409,0.2569030653930194,0.36397238121035097,-0.14730210091316243,-0.22053649971195896,-0.5092213913288629,-0.4048844661856604,0.09223705831412439,0.28799466837375515,-0.34909194474869065,0.13604998623313,-0.28560510156115215,-0.7306887101734083,-1.130918553209219,-0.4322185798292843,-0.4483800902363481
2024-10-24,-0.6084831332006811,-0.6564324266583653,-2.548180670507398,-1.073891061819921,-1.1808994745725179,-0.8272079350515721,-0.531730214365463,-0.22435730450947433,-1.7781587141643387,0.17951916242267918,-0.07594508594396644,0.02787944266262626,-2.2476937190557633,-0.14930368649133152,0.35515823136640184,0.31150447229168743,-0.43418743386553066,-0.42835095239307486,0.15334642976610255,0.21623813085276314,-0.12304040972472441,0.2882431919647157,0.03691122550692313,0.3060672956146642,-0.8157161415316259,-0.960185760799402,-2.196119011639017,-0.9298628124386011,-0.35697613253845595,-0.27234193898852627,-0.31518932173486836,0.10584636879897907,-0.2546579916649009,0.16440034105444057,-0.41708569918545196,-0.0619414394113433,-0.3519141396379425,-1.069019596084981,0.06523032088262787,0.17200034752046575,-0.987981789389835,-0.45573071289096334,-1.8684562203515178,0.10817789114183438,-0.19860922267414208,0.08876763254249578,-0.16571931351940866,-0.0967301999539465,-0.2911041983336064,-0.1251167548165355,-0.20235841706985241,-0.8626048731306601,-0.8541380661696407,-0.8608747223187706,-0.41469287397580246,-0.515702058109837,-0.5339993981474587,-0.4583696510529824,-0.7114116610878088,-2.2130779569936467,-1.3173920801269279,0.21069448319656797,0.22140812548267103,-0.2067437278166713,-0.5239711170896582,0.15231356951966016,-0.16846238662879087,0.060775722867552597,-0.3177247315290521,-0.4596280652686025,-0.7272766154662429,-0.22579120102167088,-0.18204332434930318,-0.3628108828878783,0.18876542240785318,0.21583914791428155,0.3234866053409972,-0.12567624249102027,-0.22606586643879495,0.3245227203165043,0.31751346913965867,-0.5145935400897076,-0.15148173293354258,0.2588318902657258,0.36250828225728127,-0.15458524015861247,-0.22139627531592374,-0.5144053542554208,-0.4113385363635205,0.0869937403361938,0.28066805418822666,-0.3484759593070065,0.13671920465443482,-0.29624629936350927,-0.7375411913580066,-1.1293544753107037,-0.4441402272309129,-0.4492820312438948
