,AAPL,MSFT,NVDA,AMZN,META,GOOGL,LLY,JPM,TSLA,UNH,V,XOM,AVGO,MA,JNJ,PG,COST,HD,MRK,ABBV,CVX,KO,WMT,PEP,ADBE,CRM,AMD,NFLX,BAC,TMO,ACN,MCD,CSCO,ABT,WFC,LIN,DHR,TXN,NEE,PM,ORCL,DIS,QCOM,RTX,AMGN,BMY,HON,UNP,IBM,COP,SPGI,CAT,INTU,GE,LOW,MS,GS,AXP,SBUX,AMAT,ADI,GILD,MDLZ,REGN,C,MMC,TJX,CI,DE,BLK,ISRG,SYK,VRTX,ZTS,CB,MO,SO,EOG,BSX,NOC,PGR,USB,ITW,CME,DUK,APD,MCO,FDX,TGT,HUM,CL,EQIX,AON,NSC,EMR,ETN,MMM,PLD
2024-05-29,0.29823313998853834,-0.06157000104780181,0.23927072812082778,-0.2982753526107565,-0.41137094461227214,0.2822737521561226,-0.00023151778194698187,0.25483441425647424,0.4722564054019813,-0.22503911390015177,0.12451928945873063,0.15288994879453016,0.08511550555649072,0.12931670632544778,0.14089740797071967,-0.012807716888432153,-0.11882372011121302,-8.278099561133698e-06,0.11594454893717225,0.22225776501121852,-0.004961079741939346,0.04674902141098587,0.3209833301861106,-0.03657265570898883,-0.08524703423187244,0.3638699465194818,0.5201765902786882,0.22484928616350827,0.4049046437407319,0.3678852880703771,-0.18915246767153462,-0.017187728823650147,0.0605855646151203,-0.010191733459922553,0.19851010536733782,0.04118507130095053,0.24271555866318492,-0.09771860090913614,-0.08198302743272973,-0.11729608829682506,0.0372068404776609,0.08187609960452473,-0.23820530973642173,0.07901267400751069,0.18042254320960593,-0.320306469962602,-0.042965381398055884,0.2553432140296125,-0.06534223193325506,0.14092230667038838,0.08184474146522333,0.24033629324649292,0.23357703160218962,0.45934422874862507,0.08866681483793659,0.3223653988825402,0.3533688179583179,0.022977102353250005,0.2416882253793134,0.09580037229976178,0.14544576414059943,0.18076642141832835,0.08505022161783561,0.20591610112034553,0.25528899776065506,-0.02100021848256723,0.05321408742068956,-0.6659900262410059,0.09885788858001415,0.3339385148129304,0.16280587110240965,0.11086361658437524,0.15847192792248654,-0.08755082764734594,0.1808593599869452,0.09166458692065185,-0.13064910633841234,0.05571961597385918,-0.03130970150934925,-0.06907988612894915,0.14365466272079153,0.5103333368843601,0.04984619923986184,0.1826110681980501,-0.07212001280019548,-0.4172319065561285,-0.022911711087528958,0.052279458649556326,0.13498723712514019,-0.2915293494358736,0.01683597315125041,-0.18181182184402855,0.0553447471769763,0.5499578797475586,0.06034295070895158,0.2389653952579906,0.15635687885256488,0.4677665293615096
2024-05-30,0.3359587617579881,-0.01590707332514903,0.2906640995247932,-0.20837309790825087,-0.3384456029811051,0.30801218536953534,-0.015175439370615502,0.28173166361075347,0.5911485552541964,-0.19871438822751578,0.1455023618638033,0.14488469284119995,0.34834537681226707,0.15970084356559772,0.14347020597235077,-0.01066149687971376,-0.026372895358657243,0.04990752510361547,0.0933594401364462,0.21044014055909546,-0.007640593313453311,0.04253768856275719,0.331179569896338,-0.03514165625796518,0.046246423234709316,0.42772441761800944,0.6695448018156427,0.3475591393634522,0.42894614782390117,0.3854867602528812,-0.09720353883600298,-0.00655615358165927,0.10212817377295907,0.010068863847260119,0.22311595540495513,0.04150556721221245,0.2680584033619042,-0.003717488533856146,-0.049728387457188994,-0.11767229607683222,0.034043615433505425,0.09213880176628012,-0.10345785774285847,0.08646543195098351,0.18130362088365462,-0.3488198602661449,-0.023056082486728698,0.2639207478797253,-0.025642566010038892,0.15824427112437733,0.10238291115964501,0.27089407505089586,0.2665247997864969,0.5032735851985223,0.15368535019015175,0.3584014981431095,0.4180128972107563,0.11434583762195341,0.2539639805565272,0.19468385614238867,0.2093754753159801,0.17245365246922148,0.08975078120865113,0.21136978642865575,0.28008672964177894,-0.01902069391293016,0.0836834277094211,-0.7117872441407432,0.11997401227569887,0.38831988545043356,0.19027819063554122,0.11112636131625951,0.14687284844873955,-0.09603698136973353,0.1783069038521461,0.09272816384231145,-0.14471659842833764,0.06178522485399335,-0.05516651065424666,-0.02875619569998561,0.13943451183180045,0.5389508965201139,0.08661792422800475,0.18568948012105538,-0.07725418605498631,-0.4071651153231175,0.004230509690906181,0.04759998080407671,0.10637433924472608,-0.3078843446169778,0.0171060846144541,-0.11284031489293177,0.05821379908382696,0.5621410057673297,0.07677201616781061,0.3152361746246579,0.15976564056358197,0.5349942678261078
2024-05-31,0.33607948453886205,-0.04357748387170188,0.24682824069128514,-0.22492689443051894,-0.3523829434475061,0.2901508184621823,-0.013972104841924944,0.2840611622550764,0.5899202775252758,-0.20255998070196313,0.15653427122850336,0.14932649082657193,0.33303062228335906,0.1633016690729075,0.1479460540782795,-0.0017432599927107687,-0.018621143076413757,0.0642320910448221,0.08837109107238468,0.22000112746349765,0.0012968768874510278,0.04822306383434151,0.32975858859484236,-0.035225867402701214,-0.011655663250623421,0.2546256209247691,0.678806152816163,0.32556817676620986,0.42532185621192775,0.38153504398654114,-0.12721322044948755,0.0039492137427398185,0.1008428187223729,0.02167570173790597,0.22984656113381086,0.04974103830611384,0.26230692740351946,-0.0011452872222320369,-0.02844025037589864,-0.11729833127836026,-0.014890233595256354,0.09984522137766594,-0.12989104948349378,0.09645215779725656,0.1910016407216653,-0.34636285208087253,-0.007822527721002025,0.2716560159793163,-0.034756714473632655,0.1469263063010566,0.0921458371887905,0.274280608288683,0.22336521608261714,0.5041232495380215,0.1588469753640482,0.35807896542235496,0.40910265730123224,0.1161938365247073,0.2764887734447653,0.1821403641112278,0.21342659317734916,0.18272113567638645,0.11219600980035448,0.21162352239023646,0.2766072142728676,-0.010946065586819069,0.09969814611255834,-0.7135503827499149,0.13249172002509668,0.3920925410195063,0.19944210620509487,0.10981325082580767,0.15342433739230432,-0.09608499760715655,0.18864078368269077,0.0994536637939683,-0.1364734140468089,0.06688026700355773,-0.052492939116339676,-0.028443390578236787,0.1545291930228258,0.5439560755556015,0.09830587089324316,0.17811089048744783,-0.06780910355824647,-0.4054325682497191,-0.006128894020173637,0.06001096856015357,0.12830809291439235,-0.3003391233764579,0.0179454545937675,-0.11410883793605482,0.06048009460564501,0.5657860050085559,0.07954522545447845,0.31715397577948046,0.166761435235822,0.5556996221422783
2024-06-03,0.32971915763005655,-0.04546540415858748,0.245112304779576,-0.20830038578475812,-0.3464702077143219,0.28631118242445863,-0.017109774206878484,0.2647688996855107,0.5940127551624813,-0.22674497576006192,0.15162370818611545,0.11661995052424844,0.36063560444594683,0.15049673779600253,0.13854994385725136,-0.014288388017525237,-0.008757163881068614,0.042209068166838656,0.08275892545267435,0.19032526417416334,-0.027385442243316703,0.032305623692488704,0.316924564844449,-0.04847738965477496,-0.008446238598626145,0.18247379369640704,0.6641070817907117,0.3363132799728479,0.38574373867674466,0.3684528784539065,-0.1196237328836238,-0.02329000046812207,0.08991588268179496,0.017856563388466407,0.21209800927511238,0.03686505724366205,0.24803749995804833,-0.00037077284561768753,-0.04908227084462073,-0.13652446251677686,-0.013551620762527814,0.07853686748800932,-0.12683668612694401,0.07524409947386758,0.17719700213816722,-0.3644420008324516,-0.01712610531857828,0.2477580868333781,-0.04243353850894068,0.1172850150844191,0.07998009641230897,0.2726752984359446,0.20623039003108223,0.49652569740484814,0.12663423407915989,0.34662958651021597,0.39150643332614676,0.10603292289888473,0.2558925158468783,0.184650084752398,0.1941680073887728,0.18020775187271068,0.10515593412025427,0.20300187646065418,0.26860186221349686,-0.02725780563333438,0.10294270199803143,-0.7460755446526194,0.11195143974275472,0.3724170140669757,0.20314142118403689,0.1115825197271892,0.12487142419195521,-0.09333761637858357,0.1627493324275359,0.08201382817570511,-0.1619455255640325,0.04538680197817479,-0.05443895563501959,-0.03893078383842281,0.13461244656279012,0.5075420406451019,0.07293199464023381,0.18792304502424861,-0.08624324369198225,-0.4310479264452829,-0.006819708816313405,0.03507400157563825,0.08175108884602358,-0.3279045694165376,-0.0053636708399509665,-0.11323628526373324,0.04041487753887327,0.5417255957264014,0.06712795925374918,0.3149308017695643,0.141130744616028,0.5260291409985667
2024-06-04,0.3415256511496254,-0.03095567776514528,0.2675109588831424,-0.19757182995613187,-0.33174695823108274,0.2913882625534572,-0.009486102504580218,0.28112632012508537,0.619608600434181,-0.21676465981594623,0.18114061062608838,0.14212136884509027,0.341218010145572,0.17183543438995416,0.13146095025871415,-0.004677355240566428,-0.01150875982109827,0.07136978808467494,0.07432136308815128,0.16124144365843643,-0.00024610245661975416,0.03801293002834471,0.3206344141672221,-0.03690844495676477,0.02041369830881645,0.13015491619536715,0.6878928415222351,0.36372506153958634,0.3956019289271871,0.3895541849531102,-0.12125641149977984,-0.019131799037567374,0.08982295444142686,0.022151269526326737,0.2239264103636952,0.0470574152334852,0.25168949455143086,0.01434373302393341,-0.043411609141596856,-0.14458292072376283,-0.023659926397300555,0.09198989471633896,-0.11208166335288972,0.09886740451395838,0.1449629558264691,-0.3707635931221632,-0.006187489511004566,0.2758918046140866,-0.028064692207058557,0.13252303005932586,0.08188037508625642,0.30110292965660435,0.22273482970051242,0.5409745043341425,0.15268371531921374,0.35373430837271014,0.37069489359984564,0.13959350470538417,0.2424347157809007,0.19826616803835573,0.21530766763758563,0.17894673902434208,0.11821453656147286,0.1916672194372563,0.2842643407451649,-0.017510301992624027,0.0878510111595041,-0.7196436003563556,0.14154957339767,0.38669999876643624,0.20968389558606518,0.12536629631524704,0.10608594303106006,-0.0847913094203092,0.18179726891050008,0.08195672272146273,-0.17288451243355635,0.07591679731397147,-0.054396553567337316,-0.030347001535415617,0.14234739314613853,0.5411406813981526,0.09476963518000427,0.1988967676268952,-0.09924750873118425,-0.42655472863713134,0.007623957754695988,0.04372463109906433,0.09487283597136938,-0.3115670110411264,0.004265673598231385,-0.09462603369393188,0.053692314390636604,0.56548848995857,0.10440268657265793,0.3473462232633914,0.15369778177986151,0.5284958446108096
2024-06-05,0.34135688019387067,-0.03215876821890591,0.25370797149506585,-0.1961117952000681,-0.3289139097025976,0.2913910743721219,-0.00413143127361259,0.3007935021391256,0.6378883393541404,-0.22476898700571235,0.1787904545392835,0.16460711623329496,0.3470929118946571,0.17186509642869147,0.1372128247471799,-0.009137072303820312,-0.022987492277553173,0.08156641651119596,0.07842326452421862,0.1615230405505079,0.018065793642644427,0.03249293317304114,0.31428502050349216,-0.045708049803635596,0.011830861161923008,0.13659644018875375,0.699550979027617,0.36380490117332426,0.4131919888843595,0.38918189304099476,-0.13148966137720822,-0.023703975513779417,0.07798629633930608,0.02307940478737482,0.24523614782575012,0.05655235751282534,0.24860108819203972,0.015043395907574225,-0.03200780895212751,-0.1432666546167978,-0.029234838123915426,0.0975714060027995,-0.10513518969071592,0.1034384879124949,0.15270477094804216,-0.3637960986363449,-0.015292696558960608,0.2843119180465845,-0.021955511892655013,0.15592887201221667,0.08473573109205085,0.3452313216359285,0.22366955280418024,0.5455633184822739,0.16507051924310265,0.37175530923290717,0.3792190718830502,0.1533251097714525,0.24264594208860074,0.20583690753758252,0.2182294043987985,0.17762379003706416,0.11224984378628144,0.19339235541247457,0.309785596812487,-0.020539554483904866,0.09258935245907697,-0.7037375404086054,0.15997225727888176,0.3854195509382845,0.20607550112189177,0.1185602595499393,0.1108298326725272,-0.06751210373398141,0.19791590851751628,0.08382801253103819,-0.1738166841225102,0.0891715873432325,-0.05569429432033371,-0.02342605615132328,0.13621302274104943,0.5730012634627704,0.10520217628529033,0.20223071009767213,-0.101026578934948,-0.4116141212024912,0.002073886360167737,0.06135125305602171,0.11509040938906054,-0.2990511511977719,-0.0012157834721113322,-0.10671213259099906,0.04606102934402735,0.5790437261869319,0.1392754044736657,0.3860271172889108,0.1994177749035019,0.5238601525061195
2024-06-06,0.35872992937562503,-0.009721248205890116,0.32223766443041224,-0.19139708572731395,-0.27555684769865396,0.29066651195294396,-0.01064080115082836,0.2983817477812605,0.6197358427066697,-0.22726321551313203,0.1975782638971568,0.17407663849478933,0.43761131029918054,0.18609613375847583,0.11181184325214956,-0.012255648596003107,-0.02469414564065026,0.09946927757604596,0.07974241216306599,0.18699876578315144,0.013820336347374956,0.03924880863357543,0.31557121099588564,-0.04928969656408226,0.03830224130569709,0.16141090674253897,0.7462608148934685,0.39189440917559953,0.4274362971641952,0.4040477863715997,-0.09386295466585333,-0.03128707663681196,0.036099424528114134,0.025136133262564794,0.26479023316862604,0.060857075474277496,0.2766682756253442,0.06403795800698084,-0.029845853561453806,-0.11916998170243089,-0.012842386444032652,0.07192958462766826,-0.031293277825979154,0.11319512618683619,0.13312292164844483,-0.3835688381341595,0.00634757215741933,0.28200310681723006,-0.011869719132656248,0.15799755355314862,0.09156570697809169,0.37142824908440547,0.19667594554752219,0.5705660539417073,0.19764326292738496,0.3797099278081687,0.4021239778022313,0.14625961623287628,0.21244237022263507,0.2791714404137617,0.2745509110641097,0.17414925801219028,0.10969165892670532,0.19370392039976736,0.3261743685468189,-0.027518710169634957,0.10479620201481847,-0.7374773192108457,0.18691846688936117,0.3988226822490596,0.22020216928850836,0.13430936931911305,0.12991124454248038,-0.0334041923267519,0.19987976862218074,0.09574085703641771,-0.19769832634479861,0.09691859242635235,-0.04756224534392203,-0.04471890395413517,0.1433109469032458,0.5932582183872243,0.12575324391674772,0.17542678650953275,-0.12382382283141549,-0.40572216723279436,0.007178023505355424,0.0752103416723309,0.10900124590649175,-0.30431283068657616,-0.006288291238726894,-0.11013278155267651,0.05579871149154172,0.5945092404040687,0.16368805604946335,0.4435734578972442,0.2528613747701916,0.5249478506649585
2024-06-07,0.3601272098598027,-0.018370774751420887,0.3088829749825999,-0.18816327055990273,-0.2795756697634216,0.3002765399747907,-0.017746845564104448,0.30126509970819143,0.63735022672207,-0.2514593366221558,0.2023830035331583,0.18146153663576137,0.4234819306878783,0.21320574196993122,0.11069502551969639,-0.02796892930029425,-0.03361086829180969,0.10965209238194992,0.04708061313108282,0.17031335710377846,0.013931873442512364,0.030170902725228394,0.31587347071535626,-0.06471883642125106,0.033454454720558524,0.16984177988872587,0.8066841986905217,0.38151640621446115,0.4570302573189652,0.39867645645603733,-0.08209392551175546,-0.04688602174903796,0.026347464661085587,0.010194587734666052,0.29156802388418224,0.05202324589329477,0.28435312082545455,0.06415907410763218,-0.0322243480315965,-0.10179846009635271,-0.013860761901629605,0.0866979923989128,0.005036741958540625,0.13336477491658225,0.13091809348732794,-0.39022509331560706,0.002513341582031532,0.26873834367523686,-0.013880083266585398,0.15705386242057387,0.09573898019288003,0.3938847348703788,0.2116484218488518,0.5892312372063134,0.20176666910993854,0.4084241339318264,0.4223096027032538,0.17635640379528295,0.19417294578869526,0.2826706467796132,0.29163400734292183,0.15415913829992098,0.09461669096180951,0.1920939585810246,0.3493696003572179,-0.03279950796907898,0.10391729487074984,-0.7386324651537973,0.21792669286924296,0.4178677445528624,0.21366385172466476,0.12564420068023502,0.11468098700078726,-0.04169235791237454,0.20199233594248975,0.09616572254804986,-0.2016697703767819,0.10627778975725238,-0.06564449328499827,-0.04033469246410427,0.14814385915575648,0.6456420563739811,0.14311810712314357,0.16318908898351517,-0.12919503619090955,-0.41246210773207415,0.015040844913011633,0.06465628158875926,0.1309645174413293,-0.32750296183069744,-0.01789281836016515,-0.12838760969856466,0.0562091567992837,0.584671656240702,0.17437288700763617,0.45455569415014285,0.2592726015621856,0.5353464477900982
2024-06-10,0.36739833124377846,0.0073400726799435064,0.3384613607909702,-0.15306941213702477,-0.2558898822249106,0.3332877687726028,-0.003912672939388111,0.29514902848812424,0.6273180024624792,-0.24223017602658417,0.21389682723217898,0.16483184948499907,0.4241812912469192,0.23252776697266025,0.10903889054622834,-0.028844939254612196,-0.02422739873282819,0.09549402138337014,0.05812542350420574,0.165233971420911,-0.0066938474702334765,0.03194192881584865,0.31746883610696647,-0.05836930874770524,0.06038499088808178,0.19804239711899993,0.8517236531070335,0.3839732107047076,0.45248742917427703,0.39328739052785494,-0.08978834068055375,-0.03911430301360427,0.027139525867804395,0.016748597349044235,0.27760659932155995,0.04721595448548411,0.27703718212296646,0.05741158414305111,-0.03996577849037826,-0.10676902792246618,-4.276724810961943e-05,0.08415409628540928,0.015891301682540368,0.12484491197822842,0.13258423222732807,-0.38942071677130785,-0.005611074662492824,0.24940845649858473,-0.023556421793377157,0.13550300451955014,0.10766612877384941,0.3650172021691556,0.2600093515083948,0.5883444302549149,0.18730941556301026,0.4042426973867397,0.40318827786781,0.1794229771846003,0.19683350987532935,0.27903735564242066,0.2832670720126904,0.15503953358080688,0.10696109159508341,0.2038728517953506,0.33824381580703716,-0.025422138766112504,0.11090752536103007,-0.7356573077039468,0.20150622364971119,0.42199147446964685,0.23703049507067342,0.12283272584097173,0.1306185164272771,-0.010586524104135416,0.19924990600270195,0.08903514931580814,-0.21017070793577744,0.08288494232636588,-0.0653850378740193,-0.04938147323424198,0.14407947177516725,0.6330869033778914,0.11775527670103489,0.17223335488845132,-0.14516374052053352,-0.42630146960710313,0.02395842588210232,0.047170096463941706,0.13748847364979594,-0.31904677252953356,-0.013136572776486643,-0.12451931986001395,0.05680245571578955,0.5644081900296185,0.1586529757993303,0.4350663454739001,0.23783965827618825,0.5224831695814144
2024-06-11,0.3805698736662911,0.003213855961739171,0.3400046731595898,-0.1569324304557043,-0.26512779145416887,0.33047942005245284,-0.009683609712245658,0.29639015101259947,0.6453207783568827,-0.24427899709032896,0.22001724514458146,0.16254946392937586,0.4128863473091849,0.23164385022330755,0.110309867740066,-0.027763680404518078,-0.022487070954407568,0.08540494318416335,0.05719410084120936,0.16315464197433666,-0.009649625900293342,0.03535848272398891,0.310181142026357,-0.03910168993946036,0.07505052377713775,0.2009819184941799,0.8814913210511158,0.3852333467396183,0.4526918340326396,0.3908783442516821,-0.09564219990092754,-0.03158442464234317,0.026603858056117195,0.016033543869000754,0.28320829897313265,0.04973998489272307,0.27214998029683823,0.05186733874677022,-0.0504356348348929,-0.10681886657813938,0.010203179677112291,0.07738666578965854,0.010852883036872207,0.1311514911657793,0.1332579164396836,-0.40440873581091014,-0.011105368209701956,0.2464403132433423,-0.024246189225326606,0.12835263680783981,0.10934757142531304,0.3632016039566073,0.2673092051831859,0.5852733840781986,0.18274602891521322,0.40808377299099224,0.4047776650181629,0.17992962772243143,0.19703619304329045,0.26403552340102565,0.282998464145917,0.15438095144262934,0.11305019897035405,0.20721348441174142,0.3418432851139009,-0.022725744295813748,0.11128392150893364,-0.7333319829717004,0.20121897338094555,0.42406818255322903,0.2379666825483353,0.12435095245425329,0.1346109486919586,-0.015965947186213754,0.1977361865413931,0.09263619307439613,-0.21517258643998083,0.07601839594735131,-0.06575412635577467,-0.04292223794237497,0.15119355665141163,0.6356430440688516,0.1205716913318599,0.1781362571336596,-0.14335486309396328,-0.43080791738045315,0.029686953540242415,0.03356059544571118,0.1269858649626596,-0.31341709687194014,-0.01165675502046884,-0.12889794278299946,0.049215582248411965,0.5605747436521986,0.154550741149599,0.4196336610695832,0.23871464642635232,0.5126085203346699
